playerID,HR,AB,From,To,tH,walks,PA,TB,OBP,SLG,OPS,yearID,votedBy,ballots,needed,votes,inducted,category,needed_note,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,deathDate,birthDate,Player
thomafr04,521,8199,1990,2008,2468,1754,10074,4550,0.41909866984316063,0.5549457250884254,0.974044394931586,2014,BBWAA,571,429,478,Y,Player,NA,1968,5,27,USA,GA,Columbus,NA,NA,NA,NA,NA,NA,Frank,Thomas,Frank Edward,240,77,R,R,1990-08-02,2008-08-29,thomf001,thomafr04,NA,1968-05-27,Frank Thomas
thomeji01,612,8422,1991,2012,2328,1816,10312,4667,0.4018619084561676,0.5541439088102589,0.9560058172664265,2018,BBWAA,422,317,379,Y,Player,NA,1970,8,27,USA,IL,Peoria,NA,NA,NA,NA,NA,NA,Jim,Thome,James Howard,250,76,L,R,1991-09-04,2012-10-03,thomj002,thomeji01,NA,1970-08-27,Jim Thome
thompsa01,126,5998,1885,1906,1988,515,6513,3031,0.3843083064639951,0.5053351117039013,0.8896434181678965,1974,Veterans,NA,NA,NA,Y,Player,NA,1860,3,5,USA,IN,Danville,1922,11,7,USA,MI,Detroit,Sam,Thompson,Samuel Luther,207,74,L,R,1885-07-02,1906-09-10,thoms103,thompsa01,1922-11-07,1860-03-05,Sam Thompson
tinkejo01,31,6441,1902,1916,1690,426,6867,2274,0.30814038153487694,0.35305076851420586,0.6611911500490828,1946,Old Timers,NA,NA,NA,Y,Player,NA,1880,7,27,USA,KS,Muscotah,1948,7,27,USA,FL,Orlando,Joe,Tinker,Joseph Bert,175,69,R,R,1902-04-17,1916-09-22,tinkj101,tinkejo01,1948-07-27,1880-07-27,Joe Tinker
trammal01,185,8288,1977,1996,2365,887,9251,3442,0.3515295643714193,0.4152992277992278,0.7668287921706471,2018,Veterans,NA,NA,NA,Y,Player,NA,1958,2,21,USA,CA,Garden Grove,NA,NA,NA,NA,NA,NA,Alan,Trammell,Alan Stuart,165,72,R,R,1977-09-09,1996-09-29,trama001,trammal01,NA,1958-02-21,Alan Trammell
traynpi01,58,7559,1920,1937,2416,503,8062,3289,0.3620689655172414,0.43511046434713585,0.7971794298643773,1948,BBWAA,121,91,93,Y,Player,NA,1898,11,11,USA,MA,Framingham,1972,3,16,USA,PA,Pittsburgh,Pie,Traynor,Harold Joseph,170,72,R,R,1920-09-15,1937-08-14,trayp101,traynpi01,1972-03-16,1898-11-11,Pie Traynor
vaughar01,96,6622,1932,1948,2103,983,7605,3003,0.40578566732412885,0.45348837209302323,0.8592740394171521,1985,Veterans,NA,NA,NA,Y,Player,NA,1912,3,9,USA,AR,Clifty,1952,8,30,USA,CA,Eagleville,Arky,Vaughan,Joseph Floyd,175,70,L,R,1932-04-17,1948-09-22,vauga101,vaughar01,1952-08-30,1912-03-09,Arky Vaughan
wagneho01,101,10439,1897,1917,3420,1088,11527,4870,0.39108180792920966,0.46651978158827473,0.8576015895174844,1936,BBWAA,226,170,215,Y,Player,NA,1874,2,24,USA,PA,Chartiers,1955,12,6,USA,PA,Carnegie,Honus,Wagner,John Peter,200,71,R,R,1897-07-19,1917-09-17,wagnh101,wagneho01,1955-12-06,1874-02-24,Honus Wagner
walkela01,383,6907,1989,2005,2160,1051,8023,3904,0.40022435497943415,0.565223686115535,0.9654480410949691,2020,BBWAA,397,298,304,Y,Player,NA,1966,12,1,CAN,BC,Maple Ridge,NA,NA,NA,NA,NA,NA,Larry,Walker,Larry Kenneth Robert,185,74,L,R,1989-08-16,2005-10-02,walkl001,walkela01,NA,1966-12-01,Larry Walker
wallabo01,34,8618,1894,1918,2309,821,9439,3088,0.3316029240385634,0.3583197957762822,0.6899227198148457,1953,Veterans,NA,NA,NA,Y,Player,NA,1873,11,4,USA,PA,Pittsburgh,1960,11,3,USA,CA,Torrance,Bobby,Wallace,Roderick John,170,68,R,R,1894-09-15,1918-09-02,wallb101,wallabo01,1960-11-03,1873-11-04,Bobby Wallace
wanerll01,27,7772,1927,1945,2459,446,8218,3057,0.3534923339011925,0.3933350488934637,0.7468273827946562,1967,Veterans,NA,NA,NA,Y,Player,NA,1906,3,16,USA,OK,Harrah,1982,7,22,USA,OK,Oklahoma City,Lloyd,Waner,Lloyd James,150,69,L,R,1927-04-12,1945-09-16,wanel101,wanerll01,1982-07-22,1906-03-16,Lloyd Waner
wanerpa01,113,9459,1926,1945,3152,1129,10588,4478,0.4043256516811485,0.47341156570461995,0.8777372173857685,1952,BBWAA,234,176,195,Y,Player,NA,1903,4,16,USA,OK,Harrah,1965,8,29,USA,FL,Sarasota,Paul,Waner,Paul Glee,153,68,L,L,1926-04-13,1945-04-26,wanep101,wanerpa01,1965-08-29,1903-04-16,Paul Waner
wardjo01,26,7656,1878,1894,2107,438,8094,2608,0.3144304423029404,0.3406478578892372,0.6550783001921776,1964,Veterans,NA,NA,NA,Y,Player,NA,1860,3,3,USA,PA,Bellefonte,1925,3,4,USA,GA,Augusta,John,Ward,John Montgomery,165,69,L,R,1878-07-15,1894-09-29,wardm101,wardjo01,1925-03-04,1860-03-03,John Ward
wheatza01,132,9106,1909,1927,2884,727,9833,4100,0.3672327875521204,0.45025258071601143,0.8174853682681318,1959,Veterans,NA,NA,NA,Y,Player,NA,1888,5,23,USA,MO,Hamilton,1972,3,11,USA,MO,Sedalia,Zack,Wheat,Zachariah Davis,170,70,L,R,1909-09-11,1927-09-21,wheaz101,wheatza01,1972-03-11,1888-05-23,Zack Wheat
whitede01,24,6624,1871,1890,2067,349,6973,2605,0.3464792772121038,0.3932669082125604,0.7397461854246642,2013,Veterans,NA,NA,NA,Y,Player,NA,1847,12,2,USA,NY,Caton,1939,7,7,USA,IL,Aurora,Deacon,White,James Laurie,175,71,L,R,1871-05-04,1890-10-04,whitd102,whitede01,1939-07-07,1847-12-02,Deacon White
willibi01,426,9350,1959,1976,2711,1088,10511,4599,0.3614308819332128,0.4918716577540107,0.8533025396872236,1987,BBWAA,413,310,354,Y,Player,NA,1938,6,15,USA,AL,Whistler,NA,NA,NA,NA,NA,NA,Billy,Williams,Billy Leo,175,73,L,R,1959-08-06,1976-10-02,willb104,willibi01,NA,1938-06-15,Billy Williams
willite01,521,7706,1939,1960,2654,2060,9786,4884,0.48170856325362765,0.6337918505060991,1.1155004137597269,1966,BBWAA,302,227,282,Y,Player,NA,1918,8,30,USA,CA,San Diego,2002,7,5,USA,FL,Inverness,Ted,Williams,Theodore Samuel,205,75,L,R,1939-04-20,1960-09-28,willt103,willite01,2002-07-05,1918-08-30,Ted Williams
wilsoha01,244,4760,1923,1934,1461,694,5454,2593,0.3951228456178951,0.5447478991596638,0.9398707447775589,1979,Veterans,NA,NA,NA,Y,Player,NA,1900,4,26,USA,PA,Ellwood City,1948,11,23,USA,MD,Baltimore,Hack,Wilson,Lewis Robert,190,66,R,R,1923-09-29,1934-08-25,wilsh102,wilsoha01,1948-11-23,1900-04-26,Hack Wilson
winfida01,465,11003,1973,1995,3110,1241,12339,5221,0.3526217683766918,0.47450695264927745,0.8271287210259692,2001,BBWAA,515,387,435,Y,Player,NA,1951,10,3,USA,MN,St. Paul,NA,NA,NA,NA,NA,NA,Dave,Winfield,David Mark,220,78,R,R,1973-06-19,1995-10-01,winfd001,winfida01,NA,1951-10-03,Dave Winfield
yastrca01,452,11988,1961,1983,3419,1885,13978,5539,0.3794534268135642,0.4620453787120454,0.8414988055256096,1989,BBWAA,447,336,423,Y,Player,NA,1939,8,22,USA,NY,Southampton,NA,NA,NA,NA,NA,NA,Carl,Yastrzemski,Carl Michael,175,71,L,R,1961-04-11,1983-10-02,yastc101,yastrca01,NA,1939-08-22,Carl Yastrzemski
youngro01,42,4627,1917,1926,1491,587,5214,2039,0.398542385884158,0.4406743030041063,0.8392166888882644,1972,Veterans,NA,NA,NA,Y,Player,NA,1897,4,10,USA,TX,Shiner,1927,10,22,USA,TX,San Antonio,Ross,Youngs,Royce Middlebrook,162,68,L,R,1917-09-25,1926-08-10,younr101,youngro01,1927-10-22,1897-04-10,Ross Youngs
yountro01,251,11008,1974,1993,3142,1014,12145,4730,0.34219843557019347,0.4296875,0.7718859355701935,1999,BBWAA,497,373,385,Y,Player,NA,1955,9,16,USA,IL,Danville,NA,NA,NA,NA,NA,NA,Robin,Yount,Robin R.,165,72,R,R,1974-04-05,1993-10-03,younr001,yountro01,NA,1955-09-16,Robin Yount
